Table/View Name,Column Name,Data Type
SOWJD_VENDOR_ResourceProfiles,CreatedBy,nvarchar
SOWJD_VENDOR_ResourceProfiles,ModifiedOn,datetimeoffset
SOWJD_VENDOR_ResourceProfiles,ModifiedBy,nvarchar
SOWJD_VENDOR_ResourceProfiles,IsDeleted,bit
SOWJD_VENDOR_ResourceProfiles,Version,timestamp
SOWJD_VENDOR_ResourceProposal,Id,uniqueidentifier
SOWJD_VENDOR_ResourceProposal,RfqId,uniqueidentifier
SOWJD_VENDOR_ResourceProposal,SkillSetID,uniqueidentifier
SOWJD_VENDOR_ResourceProposal,GradeID,uniqueidentifier
SOWJD_VENDOR_ResourceProposal,Quantity,int
SOWJD_VENDOR_ResourceProposal,Duration,int
SOWJD_VENDOR_ResourceProposal,CreatedOn,datetimeoffset
SOWJD_VENDOR_ResourceProposal,CreatedBy,nvarchar
SOWJD_VENDOR_ResourceProposal,ModifiedOn,datetimeoffset
SOWJD_VENDOR_ResourceProposal,ModifiedBy,nvarchar
SOWJD_VENDOR_ResourceProposal,IsDeleted,bit
SOWJD_VENDOR_ResourceProposal,Version,timestamp
SOWJD_VENDOR_ResourceProposal,UnitPrice,decimal
SOWJD_VENDOR_ResourceProposal,UnitOfMeasurement,nvarchar
SOWJD_VENDOR_ResourceProposal,ResourceOnboardingDate,datetime
SOWJD_VENDOR_ResourceProposal,SowjdSkillsetId,uniqueidentifier
SowJdRFQTechnicalProposalDetails,Id,uniqueidentifier
SowJdRFQTechnicalProposalDetails,SowJdId,uniqueidentifier
SowJdRFQTechnicalProposalDetails,VendorId,uniqueidentifier
SowJdRFQTechnicalProposalDetails,StartDate,date
SowJdRFQTechnicalProposalDetails,EndDate,date
SowJdRFQTechnicalProposalDetails,CreatedDate,date
SowJdRFQTechnicalProposalDetails,CreatedBy,nvarchar
SowJdRFQTechnicalProposalDetails,Remarks,nvarchar
SowJdRFQTechnicalProposalDetails,Status,smallint
SowJdRFQTechnicalProposalDetails,RfqId,uniqueidentifier
SowJdRFQTechnicalProposalDetails,isSpocSignedOff,bit
SowJdRFQTechnicalProposalDetails,isVendorSignedOff,bit
SowJdRFQTechnicalProposalDetails,isDMSignedOff,bit
SowJdRFQTechnicalProposalDetails,modifiedOn,datetime
SowJdRFQTechnicalProposalDetails,modifiedBy,varchar
SowJdRFQTechnicalProposalDetails,TechnicalProposalNumber,varchar
SowJdRFQTechnicalProposalDetails,secspocActionBy,nvarchar
SowJdRFQTechnicalProposalDetails,DMActionBy,nvarchar
SowJdRFQTechnicalProposalDetails,InitateSignOff,bit
SowJdVendorStatus,Id,uniqueidentifier
SowJdVendorStatus,VendorStatusName,nvarchar
UserGridColumnSetting,Id,uniqueidentifier
UserGridColumnSetting,MenuId,int
UserGridColumnSetting,UserId,nvarchar
UserGridColumnSetting,Columns,nvarchar
UserGridColumnSetting,IsActive,bit
UserGridColumnSetting,CreatedOn,datetimeoffset
UserGridColumnSetting,CreatedBy,nvarchar
UserGridColumnSetting,ModifiedOn,datetimeoffset
UserGridColumnSetting,ModifiedBy,nvarchar
UserGridColumnSetting,IsDeleted,bit
UserGridColumnSetting,Version,timestamp
UserGridColumnSetting,UserFilters,nvarchar
UserGridColumnSetting,UserColumnSequence,nvarchar
V_GetPermissionOnRole,EntityId,uniqueidentifier
V_GetPermissionOnRole,RoleId,uniqueidentifier
V_GetPermissionOnRole,RoleName,nvarchar
V_GetPermissionOnRole,PermissionId,int
V_GetPermissionOnRole,PermissionName,nvarchar
V_GetPermissionOnRole,FeatureName,nvarchar
V_GetPermissionOnRole,FeatureId,uniqueidentifier
V_GetPermissionOnRole,FeatureCode,nvarchar
V_Menus,EntityId,uniqueidentifier
V_Menus,EntityName,nvarchar
V_Menus,NTID,nvarchar
V_Menus,ModuleId,uniqueidentifier
V_Menus,ModuleName,nvarchar
V_Menus,ModuleDescription,nvarchar
V_Menus,UrlPath,nvarchar
V_Menus,ModuleIcon,nvarchar
V_NotificationHistory,NTID,nvarchar
V_NotificationHistory,NotificationId,uniqueidentifier
V_NotificationHistory,NotificationTitle,nvarchar
V_NotificationHistory,NotificationDescription,nvarchar
V_NotificationHistory,FeatureId,uniqueidentifier
V_NotificationHistory,EntityId,uniqueidentifier
V_NotificationHistory,DataObjectId,nvarchar
V_NotificationHistory,IsSeen,bit
V_NotificationHistory,CreatedOn,datetime
V_UserInfo,EntityId,uniqueidentifier
V_UserInfo,EntityName,nvarchar
V_UserInfo,NTID,nvarchar
V_UserInfo,RoleId,uniqueidentifier
V_UserInfo,RoleName,nvarchar
V_UserInfo,FirstApprover,bit
V_UserInfo,SecondApprover,bit
V_UserInfo,ModuleId,uniqueidentifier
V_UserInfo,ModuleName,nvarchar
V_UserInfo,featureId,uniqueidentifier
V_UserInfo,FeatureName,nvarchar
V_UserInfo,FeatureCode,nvarchar
V_UserInfo,CreatePermission,int
V_UserInfo,ReadPermission,int
V_UserInfo,EditPermission,int
V_UserInfo,DeletePermission,int
V_UserInfo,ApprovePermission,int
V_UserInfo,RejectPermission,int
V_UserInfo,DelegatePermission,int
V_UserInfo,WithdrawPermission,int
V_UserInfo,ImportPermission,int
V_UserInfo,ExportPermission,int
V_UserInfo,SendBackPermission,int
V_UserInfo,OwnershipChangePermission,int
V_UserInPermissionRequirement,EntityId,uniqueidentifier
V_UserInPermissionRequirement,EntityName,nvarchar
V_UserInPermissionRequirement,NTID,nvarchar
V_UserInPermissionRequirement,Module,nvarchar
V_UserInPermissionRequirement,Feature,nvarchar
V_UserInPermissionRequirement,FeatureCode,nvarchar
V_UserInPermissionRequirement,BusinessRole,nvarchar
V_UserInPermissionRequirement,Action,nvarchar
V_VendorNotificationHistory,VendorId,uniqueidentifier
V_VendorNotificationHistory,NotificationId,uniqueidentifier
V_VendorNotificationHistory,NotificationTitle,nvarchar
V_VendorNotificationHistory,NotificationDescription,nvarchar
V_VendorNotificationHistory,FeatureId,uniqueidentifier
V_VendorNotificationHistory,DataObjectId,nvarchar
V_VendorNotificationHistory,IsSeen,bit
V_VendorNotificationHistory,CreatedOn,datetime
VendorClassification,Id,uniqueidentifier
VendorClassification,ClassificationName,nvarchar
VendorContactType,Id,int
VendorContactType,Name,varchar
VendorNotifications,Id,uniqueidentifier
VendorNotifications,FeatureId,uniqueidentifier
VendorNotifications,DataObjectId,nvarchar
VendorNotifications,NotificationTitle,nvarchar
VendorNotifications,NotificationDescription,nvarchar
VendorNotifications,CreatedOn,datetime
VendorNotifications,CreatedBy,nvarchar
VendorNotifications,ModifiedOn,datetime
VendorNotifications,ModifiedBy,nvarchar
VendorNotifications,IsDeleted,bit
VendorNotificationSentDetails,Id,uniqueidentifier
VendorNotificationSentDetails,NotificationId,uniqueidentifier
VendorNotificationSentDetails,VendorId,uniqueidentifier
VendorNotificationSentDetails,IsSeen,bit
VendorNotificationSentDetails,CreatedOn,datetime
VendorNotificationSentDetails,CreatedBy,nvarchar
VendorNotificationSentDetails,ModifiedOn,datetime
VendorNotificationSentDetails,ModifiedBy,nvarchar
VendorNotificationSentDetails,IsDeleted,bit
VendorStatus,Id,uniqueidentifier
VendorStatus,Status,nvarchar
VendorType,Id,uniqueidentifier
VendorType,VendorTypeName,nvarchar
VersionInfo,Version,bigint
VersionInfo,AppliedOn,datetime
VersionInfo,Description,nvarchar
View_SearchUser,EmployeeNumber,bigint
View_SearchUser,Ntid,varchar
View_SearchUser,FullName,nvarchar
View_SearchUser,RoleName,nvarchar
vw__RM_AssetSPOCDetails,PlantId,uniqueidentifier
vw__RM_AssetSPOCDetails,Email,nvarchar
vw__RM_AssetSPOCDetails,ValidityStart,datetime
vw__RM_AssetSPOCDetails,ValidityEnd,datetime
vw_AOPFirstLevelPlanning,FLPlanningCode,nvarchar
vw_AOPFirstLevelPlanning,AOPPlanningCode,nvarchar
vw_AOPFirstLevelPlanning,CfCycleName,nvarchar
vw_AOPFirstLevelPlanning,CfCycleYear,int
vw_AOPFirstLevelPlanning,PlanningMonth,nvarchar
vw_AOPFirstLevelPlanning,PlanningStartDate,datetime
vw_AOPFirstLevelPlanning,PlanningEndate,datetime
vw_AOPFirstLevelPlanning,Status,nvarchar
vw_AOPFirstLevelPlanning,PlanningYearId,nvarchar
vw_AOPFirstLevelPlanning,CurrencyName,nvarchar
vw_AOPFirstLevelPlanning,CompanyCode,nvarchar
vw_AOPFirstLevelPlanning,CompanyFullName,nvarchar
vw_AOPFirstLevelPlanning,CreatedOn,datetimeoffset
vw_AOPFirstLevelPlanning,CreatedBy,nvarchar
vw_AOPFirstLevelPlanning,ModifiedOn,datetimeoffset
vw_AOPFirstLevelPlanning,ModifiedBy,nvarchar
vw_AOPFirstLevelPlanning,CompanyId,uniqueidentifier
vw_AOPFirstLevelPlanning,Id,uniqueidentifier
vw_AOPFirstLevelPlanning,OrganizationUnitName,nvarchar
vw_AOPFirstLevelPlanning,PlanningOrgLevel,nvarchar
vw_BUs,BuId,int
vw_BUs,BuName,nvarchar
vw_Departments,DepartmentId,bigint
vw_Departments,DepartmentName,nvarchar
vw_FundsCenter,Id,uniqueidentifier
vw_FundsCenter,Fmarea,nvarchar
vw_FundsCenter,FundCenter,nvarchar
vw_FundsCenter,FundCenterName,nvarchar
vw_FundsCenter,Description,nvarchar
vw_FundsCenter,BusinessArea,nvarchar
vw_FundsCenter,CompanyCode,nvarchar
vw_FundsCenter,ValidFrom,datetime
vw_FundsCenter,ValidTo,datetime
vw_FundsCenter,EnteredOn,datetime
vw_FundsCenter,ChangedOn,datetime
vw_FundsCenter,Source,nvarchar
vw_FundsCenter,CreatedOn,datetimeoffset
vw_FundsCenter,CreatedBy,nvarchar
vw_FundsCenter,ModifiedOn,datetimeoffset
vw_FundsCenter,ModifiedBy,nvarchar
vw_FundsCenter,Version,timestamp
vw_GetAopDetailsTree,aopid,uniqueidentifier
vw_GetAopDetailsTree,aopflid,uniqueidentifier
vw_GetAopDetailsTree,aopslid,uniqueidentifier
vw_GetAopDetailsTree,Status,nvarchar
vw_GetAopDetailsTree,Id,uniqueidentifier
vw_GetAopDetailsTree,SkillsetId,uniqueidentifier
vw_GetAopDetailsTree,Skillset,nvarchar
vw_GetAopDetailsTree,GradeId,uniqueidentifier
vw_GetAopDetailsTree,Grade,nvarchar
vw_GetAopDetailsTree,LocationModeId,int
vw_GetAopDetailsTree,LocationMode,nvarchar
vw_GetAopDetailsTree,Location,nvarchar
vw_GetAopDetailsTree,Vendor,nvarchar
vw_GetAopDetailsTree,VendorSAPID,int
vw_GetAopDetailsTree,VendorId,uniqueidentifier
vw_GetAopDetailsTree,GB,nvarchar
vw_GetAopDetailsTree,GBId,uniqueidentifier
vw_GetAopDetailsTree,VKMPrice,decimal
vw_GetAopDetailsTree,SkillSetType,nvarchar
vw_GetAopDetailsTree,RateCardPrice,decimal
vw_GetAopDetailsTree,NonRateCardPrice,decimal
vw_GetAopDetailsTree,Price,decimal
vw_GetAopDetailsTree,EndingNumber,decimal
vw_GetAopDetailsTree,TotalEquivalentCapacity,decimal
vw_GetAopDetailsTree,TotalProjectedPO,decimal
vw_GetAopDetailsTree,TotalProjectedRevenue,decimal
vw_GetAopDetailsTree,IsImported,bit
vw_GetAopDetailsTree,group,nvarchar
vw_GetAopDetailsTree,jan,decimal
vw_GetAopDetailsTree,feb,decimal
vw_GetAopDetailsTree,mar,decimal
vw_GetAopDetailsTree,apr,decimal
vw_GetAopDetailsTree,may,decimal
vw_GetAopDetailsTree,jun,decimal
vw_GetAopDetailsTree,jul,decimal
vw_GetAopDetailsTree,aug,decimal
vw_GetAopDetailsTree,sep,decimal
vw_GetAopDetailsTree,oct,decimal
vw_GetAopDetailsTree,nov,decimal
vw_GetAopDetailsTree,dec,decimal
vw_GetAopDetailsTree,total,decimal
vw_GetAOPFirstLevelPlanning,FLPlanningCode,nvarchar
vw_GetAOPFirstLevelPlanning,AOPPlanningCode,nvarchar
vw_GetAOPFirstLevelPlanning,CfCycleName,nvarchar
vw_GetAOPFirstLevelPlanning,CfCycleYear,int
vw_GetAOPFirstLevelPlanning,PlanningMonth,nvarchar
vw_GetAOPFirstLevelPlanning,PlanningStartDate,datetime
vw_GetAOPFirstLevelPlanning,PlanningEndate,datetime
vw_GetAOPFirstLevelPlanning,Status,nvarchar
vw_GetAOPFirstLevelPlanning,PlanningYearId,nvarchar
vw_GetAOPFirstLevelPlanning,CurrencyName,nvarchar
vw_GetAOPFirstLevelPlanning,CompanyCode,nvarchar
vw_GetAOPFirstLevelPlanning,CompanyFullName,nvarchar
vw_GetAOPFirstLevelPlanning,CreatedOn,datetimeoffset
vw_GetAOPFirstLevelPlanning,CreatedBy,nvarchar
vw_GetAOPFirstLevelPlanning,ModifiedOn,datetimeoffset
vw_GetAOPFirstLevelPlanning,ModifiedBy,nvarchar
vw_GetAOPFirstLevelPlanning,CompanyId,uniqueidentifier
vw_GetAOPFirstLevelPlanning,Id,uniqueidentifier
vw_GetAOPFirstLevelPlanning,OrganizationUnitName,nvarchar
vw_GetAOPFirstLevelPlanning,PlanningOrgLevel,nvarchar
vw_GetAops,AOPPlanningCode,nvarchar
vw_GetAops,CfCycleName,nvarchar
vw_GetAops,PlanningYearId,nvarchar
vw_GetAops,CompanyCode,nvarchar
vw_GetAops,PlanningMonth,nvarchar
vw_GetAops,CompanyFullName,nvarchar
vw_GetAops,CompanyShortName,nvarchar
vw_GetAops,CurrencyName,nvarchar
vw_GetAops,CfCycleYear,int
vw_GetAops,PlanningStartDate,datetime
vw_GetAops,PlanningEndate,datetime
vw_GetAops,Status,nvarchar
vw_GetAops,CreatedOn,datetimeoffset
vw_GetAops,CreatedBy,nvarchar
vw_GetAops,ModifiedOn,datetimeoffset
vw_GetAops,ModifiedBy,nvarchar
vw_GetAops,Id,uniqueidentifier
vw_GetAops,CFCycleId,uniqueidentifier
vw_GetAops,ExchangeRate,decimal
vw_GetAops,TotalEquivalentCapacity,decimal
vw_GetAops,TotalProjectedPO,decimal
vw_GetAops,TotalProjectedRevenue,decimal
vw_GetAops,POPlanningLevel,nvarchar
vw_GetAops,CompanyId,uniqueidentifier
vw_GetAops,ValueIn,nvarchar
vw_GetAops,CurrencyId,uniqueidentifier
vw_GetAops,Fullname,nvarchar
vw_GetAops,ActivitySpocId,nvarchar
vw_GetAops,Ntid,varchar
vw_GetAops,EmployeeNumber,bigint
vw_GetAops,OwnerName,nvarchar
vw_GetAops,OwnerNtid,varchar
vw_GetAops,OwnerEno,nvarchar
vw_GetAops,ChildCount,int
vw_GetAopTreeDeatils,AOPFLId,uniqueidentifier
vw_GetAopTreeDeatils,Id,uniqueidentifier
vw_GetAopTreeDeatils,SkillsetId,uniqueidentifier
vw_GetAopTreeDeatils,Skillset,nvarchar
vw_GetAopTreeDeatils,GradeId,uniqueidentifier
vw_GetAopTreeDeatils,Grade,nvarchar
vw_GetAopTreeDeatils,LocationModeId,int
vw_GetAopTreeDeatils,LocationMode,nvarchar
vw_GetAopTreeDeatils,Location,nvarchar
vw_GetAopTreeDeatils,LocationId,uniqueidentifier
vw_GetAopTreeDeatils,Vendor,nvarchar
vw_GetAopTreeDeatils,VendorId,uniqueidentifier
vw_GetAopTreeDeatils,GB,nvarchar
vw_GetAopTreeDeatils,GBId,uniqueidentifier
vw_GetAopTreeDeatils,VKMPrice,decimal
vw_GetAopTreeDeatils,SkillSetType,nvarchar
vw_GetAopTreeDeatils,RateCardPrice,decimal
vw_GetAopTreeDeatils,NonRateCardPrice,decimal
vw_GetAopTreeDeatils,Price,decimal
vw_GetAopTreeDeatils,EndingNumber,decimal
vw_GetAopTreeDeatils,TotalEquivalentCapacity,decimal
vw_GetAopTreeDeatils,TotalProjectedPO,decimal
vw_GetAopTreeDeatils,TotalProjectedRevenue,decimal
vw_GetAopTreeDeatils,IsImported,bit
vw_GetAopTreeDeatils,ordering,int
vw_GetAopTreeDeatils,group,nvarchar
vw_GetAopTreeDeatils,jan,decimal
vw_GetAopTreeDeatils,feb,decimal
vw_GetAopTreeDeatils,mar,decimal
vw_GetAopTreeDeatils,apr,decimal
vw_GetAopTreeDeatils,may,decimal
vw_GetAopTreeDeatils,jun,decimal
vw_GetAopTreeDeatils,jul,decimal
vw_GetAopTreeDeatils,aug,decimal
vw_GetAopTreeDeatils,sep,decimal
vw_GetAopTreeDeatils,oct,decimal
vw_GetAopTreeDeatils,nov,decimal
vw_GetAopTreeDeatils,dec,decimal
vw_GetAopTreeDeatils,total,decimal
vw_GetAopTreeDeatils,aopid,uniqueidentifier
vw_GetFirstLevelTreeDetails,AOPFLId,uniqueidentifier
vw_GetFirstLevelTreeDetails,Id,uniqueidentifier
vw_GetFirstLevelTreeDetails,SkillsetId,uniqueidentifier
vw_GetFirstLevelTreeDetails,Skillset,nvarchar
vw_GetFirstLevelTreeDetails,GradeId,uniqueidentifier
vw_GetFirstLevelTreeDetails,Grade,nvarchar
vw_GetFirstLevelTreeDetails,LocationModeId,int
vw_GetFirstLevelTreeDetails,LocationMode,nvarchar
vw_GetFirstLevelTreeDetails,Location,nvarchar
vw_GetFirstLevelTreeDetails,LocationId,uniqueidentifier
vw_GetFirstLevelTreeDetails,Vendor,nvarchar
vw_GetFirstLevelTreeDetails,VendorId,uniqueidentifier
vw_GetFirstLevelTreeDetails,VendorSAPID,int
vw_GetFirstLevelTreeDetails,GB,nvarchar
vw_GetFirstLevelTreeDetails,GBId,uniqueidentifier
vw_GetFirstLevelTreeDetails,VKMPrice,decimal
vw_GetFirstLevelTreeDetails,SkillSetType,nvarchar
vw_GetFirstLevelTreeDetails,RateCardPrice,decimal
vw_GetFirstLevelTreeDetails,NonRateCardPrice,decimal
vw_GetFirstLevelTreeDetails,Price,decimal
vw_GetFirstLevelTreeDetails,EndingNumber,decimal
vw_GetFirstLevelTreeDetails,TotalEquivalentCapacity,decimal
vw_GetFirstLevelTreeDetails,TotalProjectedPO,decimal
vw_GetFirstLevelTreeDetails,TotalProjectedRevenue,decimal
vw_GetFirstLevelTreeDetails,IsImported,bit
vw_GetFirstLevelTreeDetails,ordering,int
vw_GetFirstLevelTreeDetails,group,nvarchar
vw_GetFirstLevelTreeDetails,jan,decimal
vw_GetFirstLevelTreeDetails,feb,decimal
vw_GetFirstLevelTreeDetails,mar,decimal
vw_GetFirstLevelTreeDetails,apr,decimal
vw_GetFirstLevelTreeDetails,may,decimal
vw_GetFirstLevelTreeDetails,jun,decimal
vw_GetFirstLevelTreeDetails,jul,decimal
vw_GetFirstLevelTreeDetails,aug,decimal
vw_GetFirstLevelTreeDetails,sep,decimal
vw_GetFirstLevelTreeDetails,oct,decimal
vw_GetFirstLevelTreeDetails,nov,decimal
vw_GetFirstLevelTreeDetails,dec,decimal
vw_GetFirstLevelTreeDetails,total,decimal
vw_GetFirstLevelTreeDetails,status,nvarchar
vw_GetFirstLevelTreeDetails,CfCycleYear,int
vw_GetFirstLevelTreeDetails,OrganizationUnitId,int
vw_GetFirstLevelTreeDetails,OrganizationUnitName,nvarchar
vw_GetFirstLevelTreeDetails,PlanningOrgLevel,nvarchar
vw_GetFirstLevelTreeDetails,CfCycleName,nvarchar
vw_GetFirstLevelTreeDetails,POPlanningLevel,nvarchar
vw_GetFlAops,Id,uniqueidentifier
vw_GetFlAops,AopId,uniqueidentifier
vw_GetFlAops,FLPlanningCode,nvarchar
vw_GetFlAops,AOPPlanningCode,nvarchar
vw_GetFlAops,CfCycleName,nvarchar
vw_GetFlAops,CfCycleYear,int
vw_GetFlAops,CfCyclePlanningMonth,nvarchar
vw_GetFlAops,PlanningStartDate,datetime
vw_GetFlAops,PlanningEndate,datetime
vw_GetFlAops,PlanningYearId,nvarchar
vw_GetFlAops,CompanyId,uniqueidentifier
vw_GetFlAops,OrganizationUnitId,int
vw_GetFlAops,OrganizationUnitName,nvarchar
vw_GetFlAops,PlanningOrgLevel,nvarchar
vw_GetFlAops,ValueIn,nvarchar
vw_GetFlAops,CurrencyId,uniqueidentifier
vw_GetFlAops,POPlanningLevel,nvarchar
vw_GetFlAops,ExchangeRate,decimal
vw_GetFlAops,CompanyFullName,nvarchar
vw_GetFlAops,CompanyCode,nvarchar
vw_GetFlAops,CompanyShortName,nvarchar
vw_GetFlAops,Status,nvarchar
vw_GetFlAops,CurrencyName,nvarchar
vw_GetFlAops,Firstname,nvarchar
vw_GetFlAops,Lastname,nvarchar
vw_GetFlAops,EmployeeNumber,bigint
vw_GetFlAops,Fullname,nvarchar
vw_GetFlAops,TotalEquivalentCapacity,decimal
vw_GetFlAops,TotalProjectedPO,decimal
vw_GetFlAops,TotalProjectedRevenue,decimal
vw_GetFlAops,Ntid,varchar
vw_GetFlAops,CreatedBy,nvarchar
vw_GetFlAops,ModifiedOn,datetimeoffset
vw_GetFlAops,ModifiedBy,nvarchar
vw_GetFlAops,CreatedOn,datetimeoffset
vw_GetFlAops,ActivitySPOCId,int
vw_GetFlAops,ChildCount,int
vw_GetFlAops,OwnerFirstname,nvarchar
vw_GetFlAops,OwnerLastname,nvarchar
vw_GetFlAops,OwnerName,nvarchar
vw_GetFlAops,OwnerNtid,varchar
vw_GetFlAops,OwnerEno,nvarchar
vw_GetFlAops,AopStatus,nvarchar
vw_GetMyActions,Id,uniqueidentifier
vw_GetMyActions,Status,nvarchar
vw_GetMyActions,statusID,int
vw_GetMyActions,RequestId,nvarchar
vw_GetMyActions,ActivitySpocId,nvarchar
vw_GetMyActions,CreatedBy,nvarchar
vw_GetMyActions,CreatedOn,datetime
vw_GetMyActions,Module,varchar
vw_GetMyActions,TYPE,nvarchar
vw_GetPlanningMyActions,AOPId,uniqueidentifier
vw_GetPlanningMyActions,AOPFLId,uniqueidentifier
vw_GetPlanningMyActions,AOPSLId,uniqueidentifier
vw_GetPlanningMyActions,CfCycleName,nvarchar
vw_GetPlanningMyActions,CfCycleYear,int
vw_GetPlanningMyActions,PlanningMonth,nvarchar
vw_GetPlanningMyActions,PlanningStartDate,datetime
vw_GetPlanningMyActions,PlanningEndate,datetime
vw_GetPlanningMyActions,Status,nvarchar
vw_GetPlanningMyActions,ActivitySpocId,nvarchar
vw_GetPlanningMyActions,ModifiedBy,nvarchar
vw_GetPlanningMyActions,ModifiedOn,datetime
vw_GetPlanningMyActions,Ntid,varchar
vw_GetPlanningMyActions,Fullname,nvarchar
vw_GetPlanningMyActions,AOPPlanningCode,nvarchar
vw_GetPlanningMyActions,Type,varchar
vw_GetPlanningPOPlans,POPlanningId,nvarchar
vw_GetPlanningPOPlans,PlanningYearID,nvarchar
vw_GetPlanningPOPlans,AOPPlanningCode,nvarchar
vw_GetPlanningPOPlans,CompanyCode,nvarchar
vw_GetPlanningPOPlans,CompanyFullName,nvarchar
vw_GetPlanningPOPlans,CompanyShortName,nvarchar
vw_GetPlanningPOPlans,CompanyId,uniqueidentifier
vw_GetPlanningPOPlans,PlanningYear,int
vw_GetPlanningPOPlans,OrganizationUnitId,int
vw_GetPlanningPOPlans,OrganizationUnitName,nvarchar
vw_GetPlanningPOPlans,PlanningOrgLevel,nvarchar
vw_GetPlanningPOPlans,PlanningLevel,varchar
vw_GetPlanningPOPlans,UniqueeId,nvarchar
vw_GetPlanningPOPlans,OwnerName,nvarchar
vw_GetPlanningPOPlans,OwnerNTID,varchar
vw_GetPlanningRemarks,Id,uniqueidentifier
vw_GetPlanningRemarks,AOPId,uniqueidentifier
vw_GetPlanningRemarks,AOPFLId,uniqueidentifier
vw_GetPlanningRemarks,AOPSLId,uniqueidentifier
vw_GetPlanningRemarks,Description,nvarchar
vw_GetPlanningRemarks,Status,nvarchar
vw_GetPlanningRemarks,CreatedBy,nvarchar
vw_GetPlanningRemarks,CreatedOn,datetimeoffset
vw_GetPlanningRemarks,AOPPlanningCode,nvarchar
vw_GetPlanningRemarks,FLPlanningCode,nvarchar
vw_GetPlanningRemarks,SLPlanningCode,nvarchar
vw_GetPlanningRemarks,FullName,nvarchar
vw_GetPlanningRemarks,IsDeleted,bit
vw_GetResourcePlanningTree,aopid,uniqueidentifier
vw_GetResourcePlanningTree,aopflid,uniqueidentifier
vw_GetResourcePlanningTree,aopslid,uniqueidentifier
vw_GetResourcePlanningTree,Id,uniqueidentifier
vw_GetResourcePlanningTree,detailsId,uniqueidentifier
vw_GetResourcePlanningTree,SkillsetId,uniqueidentifier
vw_GetResourcePlanningTree,Skillset,nvarchar
vw_GetResourcePlanningTree,GradeId,uniqueidentifier
vw_GetResourcePlanningTree,Grade,nvarchar
vw_GetResourcePlanningTree,LocationModeId,int
vw_GetResourcePlanningTree,LocationMode,nvarchar
vw_GetResourcePlanningTree,LocationId,uniqueidentifier
vw_GetResourcePlanningTree,Location,nvarchar
vw_GetResourcePlanningTree,Vendor,nvarchar
vw_GetResourcePlanningTree,VendorId,uniqueidentifier
vw_GetResourcePlanningTree,VendorSAPID,int
vw_GetResourcePlanningTree,GB,nvarchar
vw_GetResourcePlanningTree,GBId,uniqueidentifier
vw_GetResourcePlanningTree,VKMPrice,decimal
vw_GetResourcePlanningTree,SkillSetType,nvarchar
vw_GetResourcePlanningTree,RateCardPrice,decimal
vw_GetResourcePlanningTree,NonRateCardPrice,decimal
vw_GetResourcePlanningTree,Price,decimal
vw_GetResourcePlanningTree,EndingNumber,decimal
vw_GetResourcePlanningTree,TotalEquivalentCapacity,decimal
vw_GetResourcePlanningTree,TotalProjectedPO,decimal
vw_GetResourcePlanningTree,TotalProjectedRevenue,decimal
vw_GetResourcePlanningTree,IsImported,bit
vw_GetResourcePlanningTree,OrganizationUnitId,int
vw_GetResourcePlanningTree,SlOrganizationUnitName,nvarchar
vw_GetResourcePlanningTree,PlanningOrgLevel,nvarchar
vw_GetResourcePlanningTree,POPlanningLevel,nvarchar
vw_GetResourcePlanningTree,CfCycleYear,int
vw_GetResourcePlanningTree,CfCycleName,nvarchar
vw_GetResourcePlanningTree,CFCycleId,uniqueidentifier
vw_GetResourcePlanningTree,aopStatus,nvarchar
vw_GetResourcePlanningTree,Status,nvarchar
vw_GetResourcePlanningTree,flpStatus,nvarchar
vw_GetResourcePlanningTree,group,nvarchar
vw_GetResourcePlanningTree,Ordering,int
vw_GetResourcePlanningTree,jan,decimal
vw_GetResourcePlanningTree,feb,decimal
vw_GetResourcePlanningTree,mar,decimal
vw_GetResourcePlanningTree,apr,decimal
vw_GetResourcePlanningTree,may,decimal
vw_GetResourcePlanningTree,jun,decimal
vw_GetResourcePlanningTree,jul,decimal
vw_GetResourcePlanningTree,aug,decimal
vw_GetResourcePlanningTree,sep,decimal
vw_GetResourcePlanningTree,oct,decimal
vw_GetResourcePlanningTree,nov,decimal
vw_GetResourcePlanningTree,dec,decimal
vw_GetResourcePlanningTree,total,decimal
vw_GetSlAops,Id,uniqueidentifier
vw_GetSlAops,SLPlanningCode,nvarchar
vw_GetSlAops,AOPPlanningCode,nvarchar
vw_GetSlAops,CfCycleName,nvarchar
vw_GetSlAops,CfCycleYear,int
vw_GetSlAops,CfCyclePlanningMonth,nvarchar
vw_GetSlAops,PlanningStartDate,datetime
vw_GetSlAops,PlanningEndDate,datetime
vw_GetSlAops,Status,nvarchar
vw_GetSlAops,FLPlanningCode,nvarchar
vw_GetSlAops,OrganizationUnitId,int
vw_GetSlAops,OrganizationUnitName,nvarchar
vw_GetSlAops,PlanningOrgLevel,nvarchar
vw_GetSlAops,FlId,uniqueidentifier
vw_GetSlAops,ValueIn,nvarchar
vw_GetSlAops,CompanyId,uniqueidentifier
vw_GetSlAops,POPlanningLevel,nvarchar
vw_GetSlAops,ExchangeRate,decimal
vw_GetSlAops,PlanningYearId,nvarchar
vw_GetSlAops,CompanyCode,nvarchar
vw_GetSlAops,CompanyShortName,nvarchar
vw_GetSlAops,CompanyFullName,nvarchar
vw_GetSlAops,CurrencyName,nvarchar
vw_GetSlAops,EmployeeNumber,bigint
