Domain Name,Sub Domain Name,Table/View Name,Column Name,Data Type
Vendor Management,,MasterPMOSecretary,CreatedBy,nvarchar
Vendor Management,,MasterPMOSecretary,ModifiedOn,datetimeoffset
Vendor Management,,MasterPMOSecretary,ModifiedBy,nvarchar
Vendor Management,,MasterPMOSecretary,IsDeleted,bit
Vendor Management,,MasterPMOSecretary,Version,timestamp
Vendor Management,,MasterPMOSecretary,IsActive,bit
Vendor Management,,MasterPMOSecretary,CompanyId,uniqueidentifier
Vendor Management,,MasterSapIdmSPOC,Id,uniqueidentifier
Vendor Management,,MasterSapIdmSPOC,CompanyId,uniqueidentifier
Vendor Management,,MasterSapIdmSPOC,PlantId,uniqueidentifier
Vendor Management,,MasterSapIdmSPOC,SpocName,nvarchar
Vendor Management,,MasterSapIdmSPOC,ValidityStart,datetime
Vendor Management,,MasterSapIdmSPOC,ValidityEnd,datetime
Vendor Management,,MasterSapIdmSPOC,CreatedOn,datetimeoffset
Vendor Management,,MasterSapIdmSPOC,CreatedBy,nvarchar
Vendor Management,,MasterSapIdmSPOC,ModifiedOn,datetimeoffset
Vendor Management,,MasterSapIdmSPOC,ModifiedBy,nvarchar
Vendor Management,,MasterSapIdmSPOC,IsDeleted,bit
Vendor Management,,MasterSectionSPOC,Id,uniqueidentifier
Vendor Management,,MasterSectionSPOC,SectionId,bigint
Vendor Management,,MasterSectionSPOC,SpocName,nvarchar
Vendor Management,,MasterSectionSPOC,ValidityStart,datetime
Vendor Management,,MasterSectionSPOC,ValidityEnd,datetime
Vendor Management,,MasterSectionSPOC,CreatedOn,datetimeoffset
Vendor Management,,MasterSectionSPOC,CreatedBy,nvarchar
Vendor Management,,MasterSectionSPOC,ModifiedOn,datetimeoffset
Vendor Management,,MasterSectionSPOC,ModifiedBy,nvarchar
Vendor Management,,MasterSectionSPOC,IsDeleted,bit
Vendor Management,,MasterSectionSPOC,Version,timestamp
Vendor Management,,MasterSectionSPOC,IsActive,bit
Vendor Management,,MasterSectionSPOC,CompanyId,uniqueidentifier
Vendor Management,,MasterSkillsets,Id,uniqueidentifier
Vendor Management,,MasterSkillsets,ImportedCode,bigint
Vendor Management,,MasterSkillsets,EnricoCode,nvarchar
Vendor Management,,MasterSkillsets,Imported,bit
Vendor Management,,MasterSkillsets,SkillsetName,nvarchar
Vendor Management,,MasterSkillsets,ClassificationId,uniqueidentifier
Vendor Management,,MasterSkillsets,ClusterId,uniqueidentifier
Vendor Management,,MasterSkillsets,CreatedOn,datetimeoffset
Vendor Management,,MasterSkillsets,CreatedBy,nvarchar
Vendor Management,,MasterSkillsets,ModifiedOn,datetimeoffset
Vendor Management,,MasterSkillsets,ModifiedBy,nvarchar
Vendor Management,,MasterSkillsets,IsDeleted,bit
Vendor Management,,MasterSkillsets,Version,timestamp
Vendor Management,,MasterSkillsets,Status,bit
Vendor Management,,MasterSRNInvoiceSPOC,Id,uniqueidentifier
Vendor Management,,MasterSRNInvoiceSPOC,CompanyId,uniqueidentifier
Vendor Management,,MasterSRNInvoiceSPOC,SpocName,nvarchar
Vendor Management,,MasterSRNInvoiceSPOC,ProxySpocName,nvarchar
Vendor Management,,MasterSRNInvoiceSPOC,ValidityStart,datetime
Vendor Management,,MasterSRNInvoiceSPOC,ValidityEnd,datetime
Vendor Management,,MasterSRNInvoiceSPOC,CreatedOn,datetimeoffset
Vendor Management,,MasterSRNInvoiceSPOC,CreatedBy,nvarchar
Vendor Management,,MasterSRNInvoiceSPOC,ModifiedOn,datetimeoffset
Vendor Management,,MasterSRNInvoiceSPOC,ModifiedBy,nvarchar
Vendor Management,,MasterSRNInvoiceSPOC,IsDeleted,bit
Vendor Management,,MasterStandardCost,Id,uniqueidentifier
Vendor Management,,MasterStandardCost,CompanyId,uniqueidentifier
Vendor Management,,MasterStandardCost,ValidityStart,datetime
Vendor Management,,MasterStandardCost,ValidityEnd,datetime
Vendor Management,,MasterStandardCost,StandardCostValue,decimal
Vendor Management,,MasterStandardCost,CostDifference,bigint
Vendor Management,,MasterStandardCost,CreatedOn,datetimeoffset
Vendor Management,,MasterStandardCost,CreatedBy,nvarchar
Vendor Management,,MasterStandardCost,ModifiedOn,datetimeoffset
Vendor Management,,MasterStandardCost,ModifiedBy,nvarchar
Vendor Management,,MasterStandardCost,IsDeleted,bit
Vendor Management,,MasterStandardCost,Version,timestamp
Vendor Management,,MasterStandardCost,BuId,bigint
Vendor Management,,MasterTableMapping,Id,int
Vendor Management,,MasterTableMapping,Title,varchar
Vendor Management,,MasterTableMapping,TableName,varchar
Vendor Management,,MasterTableMapping,ColumnNames,nvarchar
Vendor Management,,MasterTableMapping,OrderSequence,int
Vendor Management,,MasterTableMapping,IsActive,bit
Vendor Management,,MasterTableMapping,PrimaryColumn,varchar
Vendor Management,,MasterTableMapping,UiJson,nvarchar
Vendor Management,,MasterTableMapping,ColumnSequence,nvarchar
Vendor Management,,MasterTargetSaving,Id,uniqueidentifier
Vendor Management,,MasterTargetSaving,CompanyId,uniqueidentifier
Vendor Management,,MasterTargetSaving,ValidityStart,datetime
Vendor Management,,MasterTargetSaving,ValidityEnd,datetime
Vendor Management,,MasterTargetSaving,TargetSavingValue,decimal
Vendor Management,,MasterTargetSaving,CreatedOn,datetimeoffset
Vendor Management,,MasterTargetSaving,CreatedBy,nvarchar
Vendor Management,,MasterTargetSaving,ModifiedOn,datetimeoffset
Vendor Management,,MasterTargetSaving,ModifiedBy,nvarchar
Vendor Management,,MasterTargetSaving,IsDeleted,bit
Vendor Management,,MasterTargetSaving,Version,timestamp
Vendor Management,,MasterTransportSPOC,Id,uniqueidentifier
Vendor Management,,MasterTransportSPOC,CompanyId,uniqueidentifier
Vendor Management,,MasterTransportSPOC,PlantId,uniqueidentifier
Vendor Management,,MasterTransportSPOC,SpocName,nvarchar
Vendor Management,,MasterTransportSPOC,ValidityStart,datetime
Vendor Management,,MasterTransportSPOC,ValidityEnd,datetime
Vendor Management,,MasterTransportSPOC,CreatedOn,datetimeoffset
Vendor Management,,MasterTransportSPOC,CreatedBy,nvarchar
Vendor Management,,MasterTransportSPOC,ModifiedOn,datetimeoffset
Vendor Management,,MasterTransportSPOC,ModifiedBy,nvarchar
Vendor Management,,MasterTransportSPOC,IsDeleted,bit
Vendor Management,,MasterUserAdminForDataView,Id,uniqueidentifier
Vendor Management,,MasterUserAdminForDataView,UserNTID,nvarchar
Vendor Management,,MasterUserAdminForDataView,CreatedOn,datetimeoffset
Vendor Management,,MasterUserAdminForDataView,CreatedBy,nvarchar
Vendor Management,,MasterUserAdminForDataView,ModifiedOn,datetimeoffset
Vendor Management,,MasterUserAdminForDataView,ModifiedBy,nvarchar
Vendor Management,,MasterUserAdminForDataView,IsDeleted,bit
Vendor Management,,MasterUserAdminForDataView,CompanyId,uniqueidentifier
Vendor Management,,MasterVendorContactDetails,Id,uniqueidentifier
Vendor Management,,MasterVendorContactDetails,ContactName,nvarchar
Vendor Management,,MasterVendorContactDetails,Email,nvarchar
Vendor Management,,MasterVendorContactDetails,Mobile,nvarchar
Vendor Management,,MasterVendorContactDetails,Designation,nvarchar
Vendor Management,,MasterVendorContactDetails,DomainResponsibility,nvarchar
Vendor Management,,MasterVendorContactDetails,PrimaryContact,bit
Vendor Management,,MasterVendorContactDetails,status,bit
Vendor Management,,MasterVendorContactDetails,Note,nvarchar
Vendor Management,,MasterVendorContactDetails,CreatedOn,datetimeoffset
Vendor Management,,MasterVendorContactDetails,CreatedBy,nvarchar
Vendor Management,,MasterVendorContactDetails,ModifiedOn,datetimeoffset
Vendor Management,,MasterVendorContactDetails,ModifiedBy,nvarchar
Vendor Management,,MasterVendorContactDetails,IsDeleted,bit
Vendor Management,,MasterVendorContactDetails,Version,timestamp
Vendor Management,,MasterVendorContactDetails,VendorId,uniqueidentifier
Vendor Management,,MasterVendorContactDetails,EscalateLevel ,uniqueidentifier
Vendor Management,,MasterVendorContactDetails,CountryCode,nvarchar
Vendor Management,,MasterVendorContactDetails,ContactType,int
Vendor Management,,MasterVendorRateCard,Id,uniqueidentifier
Vendor Management,,MasterVendorRateCard,VendorId,uniqueidentifier
Vendor Management,,MasterVendorRateCard,CompanyId,uniqueidentifier
Vendor Management,,MasterVendorRateCard,SkillsetId,uniqueidentifier
Vendor Management,,MasterVendorRateCard,ValidityStart,datetime
Vendor Management,,MasterVendorRateCard,ValidityEnd,datetime
Vendor Management,,MasterVendorRateCard,CreatedOn,datetimeoffset
Vendor Management,,MasterVendorRateCard,CreatedBy,nvarchar
Vendor Management,,MasterVendorRateCard,ModifiedOn,datetimeoffset
Vendor Management,,MasterVendorRateCard,ModifiedBy,nvarchar
Vendor Management,,MasterVendorRateCard,IsDeleted,bit
Vendor Management,,MasterVendorRateCard,Version,timestamp
Vendor Management,,MasterVendorRateCard,LocationId,int
Vendor Management,,MasterVendorRateCard,IsActive,bit
Vendor Management,,MasterVendorRateCard,Grade0,decimal
Vendor Management,,MasterVendorRateCard,Grade1,decimal
Vendor Management,,MasterVendorRateCard,Grade2,decimal
Vendor Management,,MasterVendorRateCard,Grade3,decimal
Vendor Management,,MasterVendorRateCard,Grade4,decimal
Vendor Management,,MasterVendorRateCard,CurrencyId,uniqueidentifier
Vendor Management,,MasterVendors,Id,uniqueidentifier
Vendor Management,,MasterVendors,CompanyId,uniqueidentifier
Vendor Management,,MasterVendors,VendorSAPID,int
Vendor Management,,MasterVendors,VendorName,nvarchar
Vendor Management,,MasterVendors,ParentVendorId,uniqueidentifier
Vendor Management,,MasterVendors,VendorAddressStreet,nvarchar
Vendor Management,,MasterVendors,VendorAddressCity,nvarchar
Vendor Management,,MasterVendors,VendorRegionName,nvarchar
Vendor Management,,MasterVendors,VendorCountryName,nvarchar
Vendor Management,,MasterVendors,VendorCurrencyId,uniqueidentifier
Vendor Management,,MasterVendors,VendorTypeID,uniqueidentifier
Vendor Management,,MasterVendors,BusinessSupportID,uniqueidentifier
Vendor Management,,MasterVendors,ClassificationID,uniqueidentifier
Vendor Management,,MasterVendors,StatusID,uniqueidentifier
Vendor Management,,MasterVendors,CreatedOn,datetimeoffset
Vendor Management,,MasterVendors,CreatedBy,nvarchar
Vendor Management,,MasterVendors,ModifiedOn,datetimeoffset
Vendor Management,,MasterVendors,ModifiedBy,nvarchar
Vendor Management,,MasterVendors,IsDeleted,bit
Vendor Management,,MasterVendors,Version,timestamp
Vendor Management,,MasterVendors,IsActive,bit
Vendor Management,,MasterVendors,DomainId,nvarchar
Vendor Management,,MasterVendors,SubcontractAllowed,nvarchar
Vendor Management,,MasterVendorSkillset,Id,uniqueidentifier
Vendor Management,,MasterVendorSkillset,VendorId,uniqueidentifier
Vendor Management,,MasterVendorSkillset,CompanyId,uniqueidentifier
Vendor Management,,MasterVendorSkillset,SkillsetId,uniqueidentifier
Vendor Management,,MasterVendorSkillset,ValidityStart,datetime
Vendor Management,,MasterVendorSkillset,ValidityEnd,datetime
Vendor Management,,MasterVendorSkillset,CreatedOn,datetimeoffset
Vendor Management,,MasterVendorSkillset,CreatedBy,nvarchar
Vendor Management,,MasterVendorSkillset,ModifiedOn,datetimeoffset
Vendor Management,,MasterVendorSkillset,ModifiedBy,nvarchar
Vendor Management,,MasterVendorSkillset,IsDeleted,bit
Vendor Management,,MasterVendorSkillset,Version,timestamp
Vendor Management,,MasterVendorSkillset,LocationId,int
Vendor Management,,MasterVendorSkillset,IsActive,bit
Vendor Management,,MasterVendorSkillset,Grade0,nvarchar
Vendor Management,,MasterVendorSkillset,Grade1,nvarchar
Vendor Management,,MasterVendorSkillset,Grade2,nvarchar
Vendor Management,,MasterVendorSkillset,Grade3,nvarchar
Vendor Management,,MasterVendorSkillset,Grade4,nvarchar
Vendor Management,,MasterVendorSkillset,CurrencyId,uniqueidentifier
Vendor Management,,MaterialGroupDetails,Id,uniqueidentifier
Vendor Management,,MaterialGroupDetails,MaterialGroup,nvarchar
Vendor Management,,MaterialGroupDetails,CreatedOn,datetimeoffset
Vendor Management,,MaterialGroupDetails,CreatedBy,nvarchar
Vendor Management,,MaterialGroupDetails,ModifiedOn,datetimeoffset
Vendor Management,,MaterialGroupDetails,ModifiedBy,nvarchar
Vendor Management,,MaterialGroupDetails,IsDeleted,bit
Vendor Management,,MaterialGroupDetails,Version,timestamp
Vendor Management,,MaterialGroupDetails,displayorder,int
Vendor Management,,Menu,MenuId,int
Vendor Management,,Menu,Name,varchar
Vendor Management,,Menu,MainMenuId,int
Vendor Management,,Menu,Icon,varbinary
Vendor Management,,Menu,IsActive,bit
Vendor Management,,Menu,CreatedBy,int
Vendor Management,,Menu,CreatedDate,datetime
Vendor Management,,Menu,UpdatedBy,int
Vendor Management,,Menu,UpdatedDate,datetime
Vendor Management,,Menu,OrderSequence,int
Vendor Management,,Menu,RouterLink,nvarchar
Vendor Management,,OnboardingAcknowledgeBGV,Id,uniqueidentifier
Vendor Management,,OnboardingAcknowledgeBGV,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingAcknowledgeBGV,Remark,nvarchar
Vendor Management,,OnboardingAcknowledgeBGV,CreatedBy,nvarchar
Vendor Management,,OnboardingAcknowledgeBGV,CreatedOn,datetimeoffset
Vendor Management,,OnboardingAcknowledgeBGV,IsDeleted,bit
Vendor Management,,OnboardingBGSVaddditionalDetail,Id,uniqueidentifier
Vendor Management,,OnboardingBGSVaddditionalDetail,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingBGSVaddditionalDetail,OnboardingDeviceClassMasterId,int
Vendor Management,,OnboardingBGSVaddditionalDetail,IsResourceAccessCardRequired,bit
Vendor Management,,OnboardingBGSVaddditionalDetail,IsNtidRequired,bit
Vendor Management,,OnboardingBGSVaddditionalDetail,IsInternetAccessRequired,bit
Vendor Management,,OnboardingBGSVaddditionalDetail,IsMailAccessRequired ,bit
Vendor Management,,OnboardingBGSVaddditionalDetail,BuildingAndFloorAccessLevel,nvarchar
Vendor Management,,OnboardingBGSVaddditionalDetail,DeviceClass,nvarchar
Vendor Management,,OnboardingBGSVaddditionalDetail,CreatedBy,nvarchar
Vendor Management,,OnboardingBGSVaddditionalDetail,CreatedOn,datetimeoffset
Vendor Management,,OnboardingBGSVaddditionalDetail,ModifiedBy,nvarchar
Vendor Management,,OnboardingBGSVaddditionalDetail,ModifiedOn,datetimeoffset
Vendor Management,,OnboardingBGSVaddditionalDetail,IsDeleted,bit
Vendor Management,,OnboardingDeviceClassMaster,Id,int
Vendor Management,,OnboardingDeviceClassMaster,DeviceName,nvarchar
Vendor Management,,OnboardingDeviceClassMaster,CreatedOn,datetimeoffset
Vendor Management,,OnboardingDeviceClassMaster,CreatedBy,nvarchar
Vendor Management,,OnboardingDeviceClassMaster,IsDeleted,bit
Vendor Management,,OnboardingInitiateBGV,Id,uniqueidentifier
Vendor Management,,OnboardingInitiateBGV,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingInitiateBGV,Remark,nvarchar
Vendor Management,,OnboardingInitiateBGV,CreatedBy,nvarchar
Vendor Management,,OnboardingInitiateBGV,CreatedOn,datetimeoffset
Vendor Management,,OnboardingInitiateBGV,IsDeleted,bit
Vendor Management,,OnboardingInitiateBGV,BgvVendorId,uniqueidentifier
Vendor Management,,OnboardingInitiateBGV,BgvVendorName,nvarchar
Vendor Management,,OnboardingNtidDeactivation,Id,uniqueidentifier
Vendor Management,,OnboardingNtidDeactivation,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingNtidDeactivation,NtidDeactivatedDate,datetimeoffset
Vendor Management,,OnboardingNtidDeactivation,NtidDeletedDate,datetimeoffset
Vendor Management,,OnboardingNtidDeactivation,Remark,nvarchar
Vendor Management,,OnboardingNtidDeactivation,CreatedBy,nvarchar
Vendor Management,,OnboardingNtidDeactivation,CreatedOn,datetimeoffset
Vendor Management,,OnboardingNtidDeactivation,IsDeleted,bit
Vendor Management,,OnboardingResDocuments,Id,uniqueidentifier
Vendor Management,,OnboardingResDocuments,ResourceId,uniqueidentifier
Vendor Management,,OnboardingResDocuments,ResourceType,nvarchar
Vendor Management,,OnboardingResDocuments,DocumentName,nvarchar
Vendor Management,,OnboardingResDocuments,DocumentURL,nvarchar
Vendor Management,,OnboardingResDocuments,CreatedOn,datetimeoffset
Vendor Management,,OnboardingResDocuments,CreatedBy,nvarchar
Vendor Management,,OnboardingResDocuments,ModifiedOn,datetimeoffset
Vendor Management,,OnboardingResDocuments,ModifiedBy,nvarchar
Vendor Management,,OnboardingResDocuments,IsDeleted,bit
Vendor Management,,OnboardingResDocuments,Version,timestamp
Vendor Management,,OnboardingResDocuments,IsActive,bit
Vendor Management,,OnboardingResDocumentsDeatils,Id,uniqueidentifier
Vendor Management,,OnboardingResDocumentsDeatils,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingResDocumentsDeatils,PhotoDocUrl,nvarchar
Vendor Management,,OnboardingResDocumentsDeatils,PurchaseOrderDocUrl,nvarchar
Vendor Management,,OnboardingResDocumentsDeatils,LOUDocUrl,nvarchar
Vendor Management,,OnboardingResDocumentsDeatils,BGVReportDocUrl,nvarchar
Vendor Management,,OnboardingResDocumentsDeatils,ISPTrainingAckDocUrl,nvarchar
Vendor Management,,OnboardingResDocumentsDeatils,ParentOrgidcardDocUrl,nvarchar
Vendor Management,,OnboardingResDocumentsDeatils,PreviouEmployeeExpDocUrl,nvarchar
Vendor Management,,OnboardingResDocumentsDeatils,ISPCertificateDocUrl,nvarchar
Vendor Management,,OnboardingResDocumentsDeatils,DeclarationOfObligDocUrl,nvarchar
Vendor Management,,OnboardingResDocumentsDeatils,LOADocUrl,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,Id,uniqueidentifier
Vendor Management,,OnboardingResEducationandWorkDetails,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingResEducationandWorkDetails,SscBoard,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,SscInstitution,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,SscYearofPass,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,SscPercentage,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,SscMode,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,SscDocurl,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,HighestQualification,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,HighestSpecialization,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,HighestInstitution,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,HighestYearofPass,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,HighestPercentage,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,HighestMode,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,HighestDocurl,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,TotalExperienceYear,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,TotalExperienceMonth,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,RelevantExperienceYear,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,RelevantExperienceMonth,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,IsPreviouslyWorkedinBGSW,bit
Vendor Management,,OnboardingResEducationandWorkDetails,BoschEmployeeNumber,nvarchar
Vendor Management,,OnboardingResEducationandWorkDetails,LWDatBGSW,date
Vendor Management,,OnboardingResourceCheckIn,Id,uniqueidentifier
Vendor Management,,OnboardingResourceCheckIn,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingResourceCheckIn,Remark,nvarchar
Vendor Management,,OnboardingResourceCheckIn,CreatedBy,nvarchar
Vendor Management,,OnboardingResourceCheckIn,CreatedOn,datetimeoffset
Vendor Management,,OnboardingResourceCheckIn,IsDeleted,bit
Vendor Management,,OnboardingResourceDetails,Id,uniqueidentifier
Vendor Management,,OnboardingResourceDetails,Title,nvarchar
Vendor Management,,OnboardingResourceDetails,FirstName,nvarchar
Vendor Management,,OnboardingResourceDetails,MiddleName,nvarchar
Vendor Management,,OnboardingResourceDetails,LastName,nvarchar
Vendor Management,,OnboardingResourceDetails,DateofBirth,date
Vendor Management,,OnboardingResourceDetails,Gender,nvarchar
Vendor Management,,OnboardingResourceDetails,Nationality,nvarchar
Vendor Management,,OnboardingResourceDetails,OfficialEmailId,nvarchar
Vendor Management,,OnboardingResourceDetails,PersonalEmailId,nvarchar
Vendor Management,,OnboardingResourceDetails,PrimaryContactCode,char
Vendor Management,,OnboardingResourceDetails,PrimaryContactNumber,varchar
Vendor Management,,OnboardingResourceDetails,AlternateContactCode,char
Vendor Management,,OnboardingResourceDetails,AlternateContactNumber,varchar
Vendor Management,,OnboardingResourceDetails,EmergencyContactName,nvarchar
Vendor Management,,OnboardingResourceDetails,EmergencyContactCode,char
Vendor Management,,OnboardingResourceDetails,EmergencyNumber,varchar
Vendor Management,,OnboardingResourceDetails,IdentityType,varchar
Vendor Management,,OnboardingResourceDetails,IdNumber,varchar
Vendor Management,,OnboardingResourceDetails,POAIdType,varchar
Vendor Management,,OnboardingResourceDetails,POADocUrl,varchar
Vendor Management,,OnboardingResourceDetails,ResidentAddressHouseNoStreet,varchar
Vendor Management,,OnboardingResourceDetails,ResidentAddressLandMark,varchar
Vendor Management,,OnboardingResourceDetails,ResidentAddressCity,varchar
Vendor Management,,OnboardingResourceDetails,ResidentAddressState,varchar
Vendor Management,,OnboardingResourceDetails,ResidentAddressPostalCode,varchar
Vendor Management,,OnboardingResourceDetails,PermanentAddressHouseNoStreet,varchar
Vendor Management,,OnboardingResourceDetails,PermanentAddressLandMark,varchar
Vendor Management,,OnboardingResourceDetails,PermanentAddressCity,varchar
Vendor Management,,OnboardingResourceDetails,PermanentAddressState,varchar
Vendor Management,,OnboardingResourceDetails,PermanentAddressPostalCode,varchar
Vendor Management,,OnboardingResourceDetails,OnboardingRequestId,varchar
Vendor Management,,OnboardingResourceDetails,StatusID,int
Vendor Management,,OnboardingResourceDetails,IsISPtrainingCompleted,bit
Vendor Management,,OnboardingResourceDetails,IsBGVcompletedandPassed,bit
Vendor Management,,OnboardingResourceDetails,IsConfirmDeclaration,bit
Vendor Management,,OnboardingResourceDetails,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingResourceExtendDoj,Id,uniqueidentifier
Vendor Management,,OnboardingResourceExtendDoj,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingResourceExtendDoj,NewDoj,datetimeoffset
Vendor Management,,OnboardingResourceExtendDoj,Remark,nvarchar
Vendor Management,,OnboardingResourceExtendDoj,CreatedBy,nvarchar
Vendor Management,,OnboardingResourceExtendDoj,CreatedOn,datetimeoffset
Vendor Management,,OnboardingResourceExtendDoj,IsDeleted,bit
Vendor Management,,OnboardingResourceExtendDoj,IsDojExteded,bit
Vendor Management,,OnboardingResourceIssueIdCard,Id,uniqueidentifier
Vendor Management,,OnboardingResourceIssueIdCard,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingResourceIssueIdCard,Remark,nvarchar
Vendor Management,,OnboardingResourceIssueIdCard,CreatedBy,nvarchar
Vendor Management,,OnboardingResourceIssueIdCard,CreatedOn,datetimeoffset
Vendor Management,,OnboardingResourceIssueIdCard,IsDeleted,bit
Vendor Management,,OnboardingResourceRemarks,Id,uniqueidentifier
Vendor Management,,OnboardingResourceRemarks,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingResourceRemarks,Remark,nvarchar
Vendor Management,,OnboardingResourceRemarks,CreatedOn,datetimeoffset
Vendor Management,,OnboardingResourceRemarks,CreatedBy,nvarchar
Vendor Management,,OnboardingResourceRemarks,IsDeleted,bit
Vendor Management,,OnboardingResourceRemarks,StatusID,int
Vendor Management,,OnboardingResourceRequest,Id,uniqueidentifier
Vendor Management,,OnboardingResourceRequest,OnboardingRequestId,varchar
Vendor Management,,OnboardingResourceRequest,StatusID,int
Vendor Management,,OnboardingResourceRequest,IsISPtrainingCompleted,bit
Vendor Management,,OnboardingResourceRequest,IsBGVcompletedandPassed,bit
Vendor Management,,OnboardingResourceRequest,IsConfirmDeclaration,bit
Vendor Management,,OnboardingResourceRequest,FirstApproverNtId,nvarchar
Vendor Management,,OnboardingResourceRequest,SecondApproverNtId,nvarchar
Vendor Management,,OnboardingResourceRequest,IsFirstLevelApproved,bit
Vendor Management,,OnboardingResourceRequest,CreatedOn,datetimeoffset
Vendor Management,,OnboardingResourceRequest,CreatedBy,nvarchar
Vendor Management,,OnboardingResourceRequest,ModifiedOn,datetimeoffset
Vendor Management,,OnboardingResourceRequest,ModifiedBy,nvarchar
Vendor Management,,OnboardingResourceRequest,IsDeleted,bit
Vendor Management,,OnboardingResourceRequest,BgvStatusID,int
Vendor Management,,OnboardingResourceRequest,GbCode,nvarchar
Vendor Management,,OnboardingResourceShareNTId,Id,uniqueidentifier
Vendor Management,,OnboardingResourceShareNTId,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingResourceShareNTId,NtId,nvarchar
Vendor Management,,OnboardingResourceShareNTId,NtIdPassword,nvarchar
Vendor Management,,OnboardingResourceShareNTId,Remark,nvarchar
Vendor Management,,OnboardingResourceShareNTId,CreatedBy,nvarchar
Vendor Management,,OnboardingResourceShareNTId,CreatedOn,datetimeoffset
Vendor Management,,OnboardingResourceShareNTId,IsDeleted,bit
Vendor Management,,OnboardingResourceUpdateNTId,Id,uniqueidentifier
Vendor Management,,OnboardingResourceUpdateNTId,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingResourceUpdateNTId,NtId,nvarchar
Vendor Management,,OnboardingResourceUpdateNTId,NtidCreatedDt,date
Vendor Management,,OnboardingResourceUpdateNTId,Remark,nvarchar
Vendor Management,,OnboardingResourceUpdateNTId,CreatedBy,nvarchar
Vendor Management,,OnboardingResourceUpdateNTId,CreatedOn,datetimeoffset
Vendor Management,,OnboardingResourceUpdateNTId,IsDeleted,bit
Vendor Management,,OnboardingResourceUpdateNTId,BoschEmailId,nvarchar
Vendor Management,,OnboardingSendbackRemarks,Id,uniqueidentifier
Vendor Management,,OnboardingSendbackRemarks,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingSendbackRemarks,Remark,nvarchar
Vendor Management,,OnboardingSendbackRemarks,Section,nvarchar
Vendor Management,,OnboardingSendbackRemarks,CreatedOn,datetimeoffset
Vendor Management,,OnboardingSendbackRemarks,CreatedBy,nvarchar
Vendor Management,,OnboardingSendbackRemarks,IsDeleted,bit
Vendor Management,,OnboardingSendbackRemarks,IsSecondLevelSendBack,bit
Vendor Management,,OnboardingSendbackRemarks,IsResubmitted,bit
Vendor Management,,OnboardingSOWJdDetails,Id,uniqueidentifier
Vendor Management,,OnboardingSOWJdDetails,SowjdID,uniqueidentifier
Vendor Management,,OnboardingSOWJdDetails,WorkLocation,nvarchar
Vendor Management,,OnboardingSOWJdDetails,PoLineitem,int
Vendor Management,,OnboardingSOWJdDetails,ExpectedDOJ,date
Vendor Management,,OnboardingSOWJdDetails,IsBillable,bit
Vendor Management,,OnboardingSOWJdDetails,BillingStartDate,date
Vendor Management,,OnboardingSOWJdDetails,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingSOWJdDetails,OutSourcingType,nvarchar
Vendor Management,,OnboardingSOWJdDetails,GradeId,uniqueidentifier
Vendor Management,,OnboardingSOWJdDetails,SkillSetId,uniqueidentifier
Vendor Management,,OnboardingSOWJdDetails,PlantId,uniqueidentifier
Vendor Management,,OnboardingSOWJdDetails,TPResourcePlanId,uniqueidentifier
Vendor Management,,OnboardingSOWJdDetails,TechProposalId,uniqueidentifier
Vendor Management,,OnboardingSOWJdDetails,DeboardingRequestID,nvarchar
Vendor Management,,OnboardingSOWJdDetails,IsReplaceRequest,bit
Vendor Management,,OnboardingSOWJdDetails,PoNumber,nvarchar
